euring_code,scientific_name,year,index_pct,lower_cl,upper_cl,index_se,observation_records,occupied_cells,centroid_latitude,centroid_longitude,median_latitude,north_edge_latitude,annual_mean_temp_c,annual_precip_mm,breeding_mean_temp_c,breeding_precip_mm,temperature_anomaly_c,breeding_temperature_anomaly_c,polish_name,trend_long_pct,trend_10y_pct,long_term_start_year,long_term_slope,long_term_se,long_term_classification,ten_year_start_year,ten_year_slope,ten_year_slope_se,ten_year_classification,habitat,graph_note,population_change_pct,occupied_cells_change_pct
9920,Hirundo rustica,1999,113.4518394,93.829861136,133.073817664,10.0112134,5098,324,49.38580246913581,7.070987654320987,50.0,61.0,12.202291407222914,632.5454545454545,17.000596125186288,200.37272727272727,0.05617939103589,0.2521684053651256,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-6.196725575165618,7.284768211920523
9920,Hirundo rustica,2000,116.4919852,96.645581448,136.338388952,10.1257162,5099,276,49.35507246376812,5.942028985507246,50.0,60.25,12.403825136612022,602.7545454545455,16.73397913561848,208.3272727272727,0.2577131204249987,-0.0144485842026824,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,2.679679603326024,-14.814814814814811
9920,Hirundo rustica,2001,110.7972999,91.68560744,129.90899236,9.7508635,5097,390,48.266666666666666,8.823076923076924,48.0,60.0,12.01686176836862,606.7454545454545,16.566840536512668,191.7090909090909,-0.1292502478184047,-0.1815871833084941,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-4.888478198927637,41.30434782608696
9920,Hirundo rustica,2002,91.9666926,75.919767272,108.013617928,8.1872068,5099,275,49.89454545454546,6.578181818181818,50.0,60.30000000000001,12.188891656288916,684.5818181818181,16.846795827123696,211.2090909090909,0.0427796401018927,0.0983681073025337,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-16.995547108995922,-29.48717948717948
9920,Hirundo rustica,2003,90.3242474,74.646606456,106.001888344,7.9987964,5095,298,48.939597315436245,6.4865771812080535,50.0,60.0,12.095790784557908,569.1636363636363,17.29612518628912,174.29999999999998,-0.0503212316291161,0.5476974664679588,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-1.7859130882782237,8.363636363636374
9920,Hirundo rustica,2004,108.4235992,89.711602484,127.135595916,9.5469371,5098,184,50.016304347826086,9.369565217391305,51.0,61.85,11.85409836065574,608.8272727272728,16.090611028315944,207.5818181818182,-0.2920136555312851,-0.6578166915052179,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,20.038198292256126,-38.25503355704698
9920,Hirundo rustica,2005,109.8736524,90.705320448,129.041984352,9.7797612,5099,169,49.79289940828402,7.769230769230769,51.0,62.6,11.854047322540474,612.6090909090909,16.774143070044712,189.17272727272723,-0.2920646936465498,0.0257153502235496,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,1.337396296285287,-8.15217391304348
9920,Hirundo rustica,2006,117.9065293,97.452330724,138.360727876,10.4358156,5100,259,50.054054054054056,8.54054054054054,52.0,61.1,12.245180572851806,590.2272727272727,17.280774962742175,157.64545454545453,0.0990685566647826,0.5323472429210128,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,7.31101289939462,53.25443786982249
9920,Hirundo rustica,2007,111.0177786,91.536103604,130.499453596,9.9396301,5100,189,51.142857142857146,10.597883597883598,53.0,62.6,12.486550435865505,578.5636363636363,17.234724292101344,198.1090909090909,0.3404384196784793,0.4862965722801817,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-5.842552351339547,-27.027027027027028
9920,Hirundo rustica,2008,97.6205343,80.562668804,114.678399796,8.7029926,5096,217,51.0,9.138248847926269,52.0,63.0,12.421385991058122,628.3000000000001,16.830402384500744,202.3636363636364,0.2752739748710979,0.0819746646795813,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-12.06765661225363,14.814814814814811
9920,Hirundo rustica,2009,102.3859671,84.540466196,120.231468004,9.1048474,5100,215,50.72093023255814,8.418604651162791,52.0,63.29999999999998,12.241967621419676,634.0545454545455,16.988002980625932,215.54545454545453,0.0958556052326535,0.2395752608047701,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,4.881588524556979,-0.9216589861751112
9920,Hirundo rustica,2010,101.6943072,84.222029888,119.166584512,8.9144272,5095,216,50.50925925925926,6.407407407407407,52.0,62.0,11.481643835616438,711.1999999999999,17.074441132637855,224.78181818181815,-0.6644681805705854,0.3260134128166925,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-0.6755416973543538,0.4651162790697771
9920,Hirundo rustica,2011,102.6642759,84.779631052,120.548920748,9.1248188,5098,255,50.69019607843137,6.388235294117648,52.0,64.0,12.400747198007473,567.6090909090909,17.19806259314456,204.95454545454547,0.2546351818204488,0.4496348733233972,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,0.9538082580103469,18.05555555555556
9920,Hirundo rustica,2012,91.2602814,75.017629884,107.502932916,8.2870671,5100,283,48.03533568904594,10.356890459363958,47.0,62.0,12.064580228514656,660.4,16.859239940387482,241.8272727272727,-0.0815317876723682,0.11081222056632,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-11.108045520243138,10.98039215686275
9920,Hirundo rustica,2013,90.2306769,74.658405948,105.802947852,7.9450362,5078,270,49.54074074074074,7.696296296296296,50.0,62.54999999999998,12.0960398505604,627.209090909091,16.805290611028315,187.8272727272727,-0.0500721656266236,0.0568628912071531,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-1.1282065803491892,-4.59363957597173
9920,Hirundo rustica,2014,91.3776709,75.693942,107.0613998,8.0019025,5100,325,48.246153846153845,8.221538461538461,47.0,61.80000000000001,12.7440099626401,731.3909090909091,16.87295081967213,244.03636363636363,0.5978979464530756,0.1245230998509683,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,1.2711796468857006,20.37037037037037
9920,Hirundo rustica,2015,86.6281511,71.743265084,101.513037116,7.5943296,5098,344,48.20348837209303,8.537790697674419,49.0,60.0,12.777758405977584,562.8181818181819,16.95812220566319,173.11818181818182,0.6316463897905606,0.2096944858420286,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-5.197680957744788,5.8461538461538565
9920,Hirundo rustica,2016,92.744499,76.671742832,108.817255168,8.2003858,5100,114,52.24561403508772,8.62280701754386,56.0,63.35,12.429682066567311,628.9454545454545,17.063710879284653,236.47272727272727,0.2835700503802894,0.3152831594634904,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,7.060462242740861,-66.86046511627907
9920,Hirundo rustica,2017,91.3831205,75.465930708,107.300310292,8.1210152,5100,138,51.42028985507246,9.159420289855072,54.0,60.0,12.48592777085928,604.2818181818182,17.02608047690015,182.4636363636364,0.3398157546722551,0.2776527570789895,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-1.4678805909555948,21.052631578947366
9920,Hirundo rustica,2018,74.588146,61.504174624,87.672117376,6.6754956,5100,137,55.86131386861314,11.510948905109489,58.0,65.0,12.819427148194272,622.709090909091,18.100074515648284,182.2,0.6733151320072484,1.351646795827122,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-18.37863974014764,-0.7246376811594235
9920,Hirundo rustica,2019,79.2014457,65.408230292,92.994661108,7.0373548,5100,231,53.298701298701296,9.761904761904765,55.0,67.0,12.919153175591532,637.290909090909,17.06348733233979,205.6181818181818,0.7730411594045083,0.3150596125186276,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,6.185030661574564,68.61313868613139
9920,Hirundo rustica,2020,78.3963454,64.504739364,92.287951436,7.0875541,5100,228,53.29824561403509,12.710526315789474,55.0,63.0,13.10461997019374,657.6727272727272,16.920566318926976,209.7636363636364,0.9585079540067164,0.1721385991058142,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-1.0165222274471586,-1.2987012987012991
9920,Hirundo rustica,2021,84.0879066,69.051839708,99.123973492,7.6714627,5100,317,50.09148264984227,12.3596214511041,50.0,61.19999999999999,12.261693648816935,638.0909090909091,16.828241430700448,203.1909090909091,0.1155816326299135,0.0798137108792857,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,7.259982810372167,39.03508771929825
9920,Hirundo rustica,2022,67.6311786,55.77688202,79.48547518,6.0481105,5100,365,49.92602739726028,12.150684931506849,50.0,62.0,13.05980074719801,589.8000000000001,17.506035767511175,176.48181818181817,0.9136887310109856,0.7576080476900131,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-19.570861810466333,15.14195583596214
9920,Hirundo rustica,2023,76.2746961,62.954739744,89.594652456,6.7958961,5100,403,49.883374689826304,10.870967741935484,51.0,61.0,13.25148194271482,678.6727272727272,17.229806259314454,208.0181818181818,1.1053699265277963,0.4813785394932921,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,12.780373902873254,10.410958904109592
9920,Hirundo rustica,2024,72.5432527,59.786755772,85.299749628,6.5084168,5100,351,50.41310541310541,14.507122507122508,51.0,62.0,13.569349230004969,663.9090909090909,18.062220566318924,189.27272727272728,1.4232372138179432,1.313792846497762,Jaskółka dymówka,-18.14,-20.5242718446602,1980,0.992079257,0.001626178,Moderate decline (p<0.01),2015,0.975333208,0.002529355,Moderate decline (p<0.01),farmland,,-4.892111789089126,-12.903225806451612
7240,Cuculus canorus,1980,100.0,100.0,100.0,0.0,1806,270,53.696296296296296,10.748148148148148,55.0,66.0,10.66485345255837,662.9454545454545,14.963189269746646,211.9,-1.4812585636286535,-1.785238450074516,Kukułka,-42.47,-3.63484087102178,1980,0.987994546,0.001061491,Moderate decline (p<0.01),2015,0.996832089,0.002028056,Stable,other,,,
